Order ID,Order Date,Ship Date,Customer ID,Segment,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
CA-2023-004018,2023-01-29,2023-02-02,CU-1040,Corporate,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,3,0.0,114.61,11.57
CA-2023-004019,2023-07-03,2023-07-06,CU-1279,Corporate,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,1028.1,178.7
CA-2023-004020,2023-04-01,2023-04-05,CU-1580,Corporate,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1,0.0,1114.71,208.67
CA-2023-004021,2023-07-19,2023-07-25,CU-1458,Home Office,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.2,5.6,-21.61
CA-2023-004022,2023-11-12,2023-11-18,CU-1123,Home Office,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.2,107.14,2.11
CA-2023-004023,2023-05-08,2023-05-09,CU-1511,Home Office,West,Technology,Machines,HP LaserJet Pro M404n Printer,4,0.0,1774.59,430.22
CA-2024-004024,2024-04-20,2024-04-24,CU-1755,Consumer,Central,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.15,32.83,-14.2
CA-2024-004025,2024-05-10,2024-05-11,CU-1921,Corporate,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.0,42.77,-7.38
CA-2023-004026,2023-02-11,2023-02-13,CU-1980,Consumer,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,2,0.1,71.14,-4.06
CA-2024-004027,2024-04-07,2024-04-12,CU-1152,Consumer,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.1,36.04,-16.14
CA-2024-004028,2024-10-13,2024-10-18,CU-1241,Corporate,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.73,-20.54
CA-2023-004029,2023-06-28,2023-07-02,CU-1347,Home Office,West,Office Supplies,Storage,Tennsco Industrial Steel Shelving,2,0.2,535.8,56.64
CA-2024-004030,2024-12-01,2024-12-07,CU-1589,Home Office,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2,0.0,2845.16,712.98
CA-2024-004031,2024-11-12,2024-11-16,CU-1292,Corporate,East,Technology,Machines,Zebra ZP 450 Thermal Label Printer,2,0.0,1082.78,195.8
CA-2024-004032,2024-11-24,2024-11-28,CU-1355,Consumer,East,Furniture,Bookcases,Bush Westfield Collection Bookcase,2,0.0,1174.18,144.82
CA-2024-004033,2024-09-09,2024-09-10,CU-1159,Corporate,East,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.1,16.99,-16.87
CA-2023-004034,2023-12-08,2023-12-15,CU-1161,Consumer,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.0,565.33,61.61
CA-2024-004035,2024-02-25,2024-02-29,CU-1094,Corporate,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.0,494.96,99.95
CA-2024-004036,2024-12-07,2024-12-09,CU-1410,Consumer,West,Furniture,Tables,Bretford Rectangular Conference Table,2,0.0,3842.82,334.45
CA-2023-004037,2023-07-06,2023-07-08,CU-1733,Consumer,South,Technology,Machines,Zebra ZP 450 Thermal Label Printer,1,0.0,495.38,79.67
CA-2023-004038,2023-07-28,2023-07-31,CU-1910,Home Office,South,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,4,0.0,153.77,20.27
CA-2023-004039,2023-10-28,2023-11-02,CU-1544,Home Office,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.0,187.11,37.96
CA-2023-004040,2023-07-03,2023-07-10,CU-1165,Home Office,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.19,-20.86
CA-2023-004041,2023-05-06,2023-05-10,CU-1295,Consumer,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.1,64.1,-4.47
CA-2023-004042,2023-06-27,2023-06-30,CU-1903,Corporate,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,44.35,-6.62
CA-2024-004043,2024-10-22,2024-10-27,CU-1122,Corporate,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.15,25.46,-18.41
CA-2024-004044,2024-10-28,2024-10-29,CU-1703,Consumer,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,34.71,-13.68
CA-2023-004045,2023-12-14,2023-12-18,CU-1026,Home Office,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,169.4,30.29
CA-2023-004046,2023-05-24,2023-05-27,CU-1696,Corporate,East,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.2,43.14,-11.69
CA-2023-004047,2023-11-12,2023-11-14,CU-1013,Corporate,West,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,5,0.1,271.49,44.13
CA-2024-004048,2024-08-27,2024-08-31,CU-1767,Corporate,South,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.15,140.42,4.62
CA-2024-004049,2024-09-13,2024-09-14,CU-1612,Home Office,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.15,32.42,-16.01
CA-2024-004050,2024-01-31,2024-02-03,CU-1009,Consumer,Central,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1,0.15,1862.12,344.81
CA-2023-004051,2023-06-18,2023-06-21,CU-1260,Consumer,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,2,0.0,4363.73,1111.25
CA-2024-004052,2024-05-07,2024-05-09,CU-1523,Consumer,East,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.0,69.88,8.05
CA-2023-004053,2023-04-26,2023-04-28,CU-1302,Consumer,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1,0.0,1002.31,206.0
CA-2023-004054,2023-02-07,2023-02-14,CU-1988,Corporate,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,42.13,-7.43
CA-2023-004055,2023-06-17,2023-06-18,CU-1263,Corporate,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,2,0.0,1361.76,59.96
CA-2024-004056,2024-10-19,2024-10-23,CU-1069,Home Office,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1,0.0,658.3,103.41
CA-2024-004057,2024-08-15,2024-08-18,CU-1614,Corporate,West,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.15,471.24,73.51
CA-2023-004058,2023-11-28,2023-12-04,CU-1623,Home Office,East,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.2,404.87,15.05
CA-2024-004059,2024-08-30,2024-09-01,CU-1656,Home Office,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1321.9,340.52
CA-2024-004060,2024-02-04,2024-02-08,CU-1223,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.1,34.57,-13.19
CA-2024-004061,2024-11-19,2024-11-24,CU-1998,Consumer,South,Technology,Phones,Polycom CX600 IP Phone,1,0.0,439.1,57.6
CA-2024-004062,2024-03-20,2024-03-26,CU-1647,Corporate,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1341.39,301.78
CA-2023-004063,2023-01-16,2023-01-23,CU-1017,Corporate,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.61,-20.37
CA-2023-004064,2023-03-25,2023-04-01,CU-1140,Corporate,South,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,248.29,38.99
CA-2024-004065,2024-11-02,2024-11-05,CU-1596,Corporate,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,1,0.2,529.79,-54.51
CA-2024-004066,2024-05-28,2024-05-31,CU-1161,Corporate,East,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.0,813.08,154.36
CA-2024-004067,2024-04-26,2024-05-03,CU-1915,Corporate,South,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.1,68.3,-2.32
CA-2023-004068,2023-11-27,2023-12-01,CU-1744,Corporate,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.15,35.53,-15.72
CA-2023-004069,2023-12-05,2023-12-06,CU-1429,Corporate,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,4,0.2,887.74,141.55
CA-2023-004070,2023-03-26,2023-04-01,CU-1769,Home Office,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,9.01,-19.85
CA-2024-004071,2024-09-28,2024-10-01,CU-1805,Home Office,West,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,2,0.3,30.06,-17.49
CA-2024-004072,2024-05-23,2024-05-26,CU-1839,Consumer,South,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.2,28.94,-15.45
CA-2023-004073,2023-10-03,2023-10-04,CU-1084,Consumer,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,38.33,-9.11
CA-2023-004074,2023-05-27,2023-05-31,CU-1348,Consumer,East,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.2,16.85,-18.57
CA-2024-004075,2024-11-22,2024-11-27,CU-1072,Corporate,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,38.85,-12.91
CA-2024-004076,2024-03-20,2024-03-26,CU-1251,Consumer,South,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,248.82,43.74
CA-2024-004077,2024-02-22,2024-02-23,CU-1183,Home Office,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.0,1534.46,239.28
CA-2023-004078,2023-12-24,2023-12-29,CU-1728,Home Office,Central,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,41.41,-12.18
CA-2024-004079,2024-05-07,2024-05-08,CU-1755,Home Office,East,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,3,0.0,93.04,9.49
CA-2023-004080,2023-03-04,2023-03-09,CU-1668,Corporate,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.0,83.41,-2.2
CA-2024-004081,2024-11-11,2024-11-13,CU-1566,Home Office,Central,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.2,26.28,-15.54
CA-2023-004082,2023-06-12,2023-06-18,CU-1740,Corporate,West,Furniture,Tables,Hon Every-Day Round Conference Table,1,0.0,1381.89,139.16
CA-2024-004083,2024-04-13,2024-04-20,CU-1318,Corporate,South,Office Supplies,Appliances,Hoover Commercial Lightweight Vacuum,1,0.0,494.94,73.36
CA-2023-004084,2023-11-02,2023-11-05,CU-1338,Home Office,South,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,7.19,-20.51
CA-2023-004085,2023-07-26,2023-07-29,CU-1209,Home Office,South,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,59.78,-5.32
CA-2024-004086,2024-01-16,2024-01-18,CU-1255,Consumer,Central,Furniture,Bookcases,Bush Westfield Collection Bookcase,1,0.1,527.69,-5.23
CA-2023-004087,2023-07-30,2023-08-02,CU-1764,Consumer,West,Office Supplies,Labels,"Avery 5"" x 8"" Label",5,0.0,91.05,14.83
CA-2023-004088,2023-01-24,2023-01-26,CU-1450,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,54.41,-4.24
CA-2023-004089,2023-11-24,2023-11-30,CU-1160,Consumer,West,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.0,873.47,184.17
CA-2023-004090,2023-10-20,2023-10-25,CU-1855,Home Office,West,Technology,Machines,HP LaserJet Pro M404n Printer,2,0.0,773.37,173.92
CA-2023-004091,2023-09-13,2023-09-14,CU-1172,Corporate,East,Technology,Accessories,Logitech G910 Mechanical Keyboard,1,0.0,257.65,47.8
CA-2024-004092,2024-11-13,2024-11-14,CU-1464,Corporate,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.15,440.75,64.08
CA-2023-004093,2023-06-14,2023-06-17,CU-1086,Home Office,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,10.06,-19.28
CA-2024-004094,2024-09-09,2024-09-12,CU-1723,Home Office,South,Office Supplies,Storage,Tennsco Industrial Steel Shelving,1,0.1,326.11,30.04
CA-2023-004095,2023-11-18,2023-11-25,CU-1329,Consumer,East,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,156.62,16.85
CA-2024-004096,2024-08-21,2024-08-22,CU-1897,Home Office,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1,0.0,1282.55,261.47
CA-2024-004097,2024-05-22,2024-05-27,CU-1481,Corporate,South,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.2,43.47,-11.71
CA-2023-004098,2023-02-16,2023-02-17,CU-1695,Consumer,West,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,37.99,-11.18
CA-2024-004099,2024-05-16,2024-05-18,CU-1714,Consumer,Central,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,4,0.2,108.47,1.33
CA-2024-004100,2024-12-08,2024-12-11,CU-1247,Corporate,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.2,4.87,-21.99
CA-2023-004101,2023-02-13,2023-02-19,CU-1601,Home Office,East,Furniture,Bookcases,Bush Westfield Collection Bookcase,1,0.0,541.02,51.71
CA-2024-004102,2024-12-02,2024-12-08,CU-1353,Corporate,East,Technology,Phones,Polycom CX600 IP Phone,3,0.0,1201.57,161.39
CA-2024-004103,2024-05-29,2024-06-04,CU-1501,Home Office,South,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,3,0.15,1891.54,-4.3
CA-2023-004104,2023-04-03,2023-04-06,CU-1355,Corporate,West,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.2,14.23,-19.33
CA-2023-004105,2023-04-23,2023-04-29,CU-1573,Home Office,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,3,0.1,221.38,32.27
CA-2023-004106,2023-02-14,2023-02-19,CU-1349,Home Office,South,Furniture,Bookcases,Bush Westfield Collection Bookcase,4,0.0,2145.17,257.42
CA-2023-004107,2023-11-18,2023-11-19,CU-1425,Consumer,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.2,13.47,-19.49
CA-2023-004108,2023-05-15,2023-05-18,CU-1068,Home Office,East,Furniture,Tables,Hon Every-Day Round Conference Table,4,0.0,5485.26,571.58
CA-2023-004109,2023-03-25,2023-03-27,CU-1571,Home Office,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.1,6.35,-20.89
CA-2024-004110,2024-08-16,2024-08-20,CU-1418,Home Office,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.1,9.14,-20.23
CA-2023-004111,2023-03-29,2023-04-03,CU-1725,Consumer,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.0,41.31,-9.68
CA-2024-004112,2024-08-07,2024-08-14,CU-1256,Consumer,East,Technology,Machines,HP LaserJet Pro M404n Printer,1,0.0,418.2,62.38
CA-2023-004113,2023-01-05,2023-01-06,CU-1499,Corporate,East,Technology,Accessories,Logitech MX Master Wireless Mouse,1,0.1,151.9,6.61
CA-2023-004114,2023-04-21,2023-04-28,CU-1698,Home Office,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.0,13.12,-17.37
CA-2024-004115,2024-06-20,2024-06-23,CU-1197,Consumer,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,6.55,-20.8
CA-2023-004116,2023-07-13,2023-07-16,CU-1635,Home Office,South,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.1,37.16,-12.38
CA-2023-004117,2023-06-20,2023-06-27,CU-1858,Home Office,Central,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.0,7.0,-20.18
CA-2023-004118,2023-08-11,2023-08-18,CU-1536,Consumer,West,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.0,58.65,-7.19
CA-2023-004119,2023-11-08,2023-11-15,CU-1234,Corporate,West,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.1,15.46,-17.79
CA-2023-004120,2023-03-24,2023-03-25,CU-1553,Consumer,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,20.79,-13.98
CA-2024-004121,2024-11-19,2024-11-25,CU-1068,Home Office,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,1,0.1,49.73,-13.39
CA-2023-004122,2023-07-24,2023-07-30,CU-1514,Consumer,West,Office Supplies,Storage,Tennsco Industrial Steel Shelving,3,0.1,887.74,184.2
CA-2024-004123,2024-05-11,2024-05-18,CU-1234,Corporate,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.0,65.17,2.88
CA-2024-004124,2024-05-06,2024-05-08,CU-1527,Corporate,South,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,20.75,-14.84
CA-2023-004125,2023-01-11,2023-01-13,CU-1615,Corporate,Central,Technology,Machines,Zebra ZP 450 Thermal Label Printer,2,0.1,966.43,143.71
CA-2023-004126,2023-08-19,2023-08-23,CU-1205,Consumer,South,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.1,47.9,-9.11
CA-2023-004127,2023-12-18,2023-12-20,CU-1596,Home Office,South,Technology,Accessories,Belkin 8-Outlet Surge Protector,1,0.1,71.99,-6.15
CA-2023-004128,2023-02-18,2023-02-25,CU-1568,Consumer,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,2,0.0,63.46,-3.58
CA-2023-004129,2023-03-10,2023-03-12,CU-1299,Home Office,Central,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.0,34.08,-7.92
CA-2024-004130,2024-05-27,2024-05-30,CU-1173,Consumer,Central,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.2,405.48,41.08
CA-2023-004131,2023-12-02,2023-12-03,CU-1409,Home Office,Central,Furniture,Furnishings,Eldon Image Series Desk Accessories,1,0.0,63.71,-3.68
CA-2024-004132,2024-02-23,2024-03-01,CU-1981,Consumer,West,Office Supplies,Paper,Xerox Premium Multipurpose Paper,1,0.0,51.76,-1.14
CA-2023-004133,2023-04-22,2023-04-29,CU-1024,Consumer,South,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,1,0.0,23.85,-13.55
CA-2024-004134,2024-07-29,2024-08-05,CU-1758,Corporate,West,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.0,141.27,29.1
CA-2024-004135,2024-05-06,2024-05-13,CU-1555,Home Office,West,Technology,Accessories,SanDisk Ultra 64GB USB Flash Drive,1,0.0,33.78,-13.79
CA-2023-004136,2023-12-18,2023-12-24,CU-1596,Consumer,South,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,2,0.2,152.28,9.08
CA-2024-004137,2024-08-31,2024-09-03,CU-1713,Home Office,South,Office Supplies,Supplies,Stanley Bostitch Heavy-Duty Stapler,2,0.0,105.08,5.18
CA-2024-004138,2024-08-28,2024-09-04,CU-1157,Home Office,West,Technology,Machines,Zebra ZP 450 Thermal Label Printer,3,0.2,1258.07,80.25
CA-2023-004139,2023-02-01,2023-02-05,CU-1543,Corporate,Central,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,98.39,11.8
CA-2024-004140,2024-03-24,2024-03-26,CU-1729,Consumer,Central,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1,0.2,1899.59,382.83
CA-2023-004141,2023-03-10,2023-03-12,CU-1225,Corporate,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3,0.1,3522.28,638.78
CA-2023-004142,2023-01-18,2023-01-20,CU-1384,Corporate,West,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,1,0.15,5.66,-21.35
CA-2024-004143,2024-05-09,2024-05-10,CU-1877,Corporate,West,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.1,33.92,-13.29
CA-2023-004144,2023-10-21,2023-10-28,CU-1400,Corporate,East,Furniture,Furnishings,DAX Two-Tone Rosewood/Black Document Frame,1,0.0,41.19,-12.13
CA-2024-004145,2024-09-07,2024-09-09,CU-1349,Corporate,West,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1,0.1,742.82,94.52
CA-2024-004146,2024-07-16,2024-07-22,CU-1529,Home Office,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,19.75,-14.59
CA-2024-004147,2024-06-30,2024-07-01,CU-1820,Consumer,West,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1,0.0,890.59,205.36
CA-2024-004148,2024-03-05,2024-03-07,CU-1577,Corporate,Central,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,5,0.15,403.08,74.83
CA-2023-004149,2023-11-10,2023-11-11,CU-1478,Home Office,Central,Technology,Accessories,Belkin 8-Outlet Surge Protector,2,0.0,172.06,25.78
CA-2023-004150,2023-02-11,2023-02-12,CU-1214,Home Office,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2,0.0,1737.18,258.91
CA-2023-004151,2023-09-21,2023-09-25,CU-1249,Corporate,East,Office Supplies,Paper,Hammermill Copy Plus Paper,2,0.0,79.9,6.45
CA-2024-004152,2024-08-10,2024-08-16,CU-1325,Home Office,West,Office Supplies,Storage,Tennsco Industrial Steel Shelving,2,0.0,672.34,154.91
CA-2024-004153,2024-05-24,2024-05-25,CU-1954,Home Office,South,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,8.77,-20.09
CA-2024-004154,2024-11-01,2024-11-08,CU-1671,Consumer,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",1,0.0,16.42,-16.14
CA-2023-004155,2023-12-28,2024-01-02,CU-1064,Consumer,South,Furniture,Furnishings,Eldon Image Series Desk Accessories,2,0.1,112.51,9.43
CA-2024-004156,2024-08-01,2024-08-05,CU-1790,Consumer,East,Office Supplies,Fasteners,OIC Heavy-Duty Binder Clips,2,0.1,12.44,-18.68
CA-2024-004157,2024-07-25,2024-07-30,CU-1647,Corporate,East,Office Supplies,Labels,"Avery 5"" x 8"" Label",2,0.3,24.32,-17.7
CA-2024-004158,2024-06-20,2024-06-25,CU-1851,Corporate,Central,Furniture,Bookcases,Sauder Camden County Barrister Bookcase,3,0.15,1934.7,0.27
CA-2024-004159,2024-10-25,2024-10-27,CU-1297,Home Office,East,Office Supplies,Envelopes,Avery Self-Adhesive Address Labels,3,0.0,63.11,2.42
CA-2023-004160,2023-01-22,2023-01-27,CU-1209,Home Office,West,Technology,Phones,Polycom CX600 IP Phone,1,0.0,427.57,55.42
CA-2024-004161,2024-12-23,2024-12-24,CU-1125,Corporate,South,Technology,Accessories,Logitech G910 Mechanical Keyboard,2,0.0,500.1,96.31
CA-2024-004162,2024-07-26,2024-07-27,CU-1481,Home Office,West,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.0,10.22,-19.63
CA-2023-004163,2023-02-27,2023-03-02,CU-1721,Home Office,East,Office Supplies,Paper,Hammermill Copy Plus Paper,1,0.15,35.11,-13.45
CA-2023-004164,2023-02-04,2023-02-11,CU-1823,Corporate,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,4,0.0,2694.52,395.15
CA-2023-004165,2023-02-04,2023-02-07,CU-1427,Consumer,West,Office Supplies,Art,Newell 312 Mechanical Pencil,2,0.0,19.81,-15.75
CA-2024-004166,2024-03-24,2024-03-28,CU-1483,Home Office,East,Office Supplies,Art,Newell 312 Mechanical Pencil,1,0.2,7.22,-21.36
CA-2024-004167,2024-01-23,2024-01-26,CU-1861,Corporate,West,Office Supplies,Storage,Fellowes Bankers Box Heavy-Duty Storage Boxes,3,0.0,285.9,62.6
CA-2023-004168,2023-09-22,2023-09-28,CU-1181,Corporate,West,Office Supplies,Paper,Xerox Premium Multipurpose Paper,2,0.0,98.38,14.33
